image_name,teacher_student_absdiff_all_pixels,teacher_student_absdiff_target,teacher_student_absdiff_target_boundary,teacher_student_absdiff_far_background,teacher_student_absdiff_ohem_negatives,teacher_student_absdiff_topk_far_evidence,teacher_student_absdiff_detached_fp_components,teacher_rank_disagreement_topk_far,teacher_lower_than_student_on_high_far_rate,teacher_preserves_target_rate,per_checkpoint_variance_topk_far,per_checkpoint_variance_target,topk_far_pixels,ohem_negative_pixels,detached_fp_pixels,target_pixels,informative_topk_far
000435,1.576216673673368e-05,0.0055500584053030854,0.0008230594150164386,7.474812504810019e-08,7.577104932589345e-06,7.577104932589345e-06,nan,0.54627539503386,0.6863354037267081,0.9583333333333334,1.864820756204683e-10,0.0007683293779932784,322,322,0,120,0
000436,5.949447935863845e-06,0.0024895892831785925,0.001117612168185365,7.947451963812097e-08,9.301488283969005e-06,9.301488283969005e-06,nan,0.41463414634146345,0.38153846153846155,0.9827586206896551,5.723222314322976e-10,4.9637336048477246e-05,325,325,0,58,0
000437,9.527433739488235e-06,0.002172084469123777,0.0015805272628156342,1.457120244389319e-07,2.130320095507215e-05,2.130320095507215e-05,nan,0.2627345844504021,0.6296296296296297,0.9759036144578314,5.08303492053928e-09,0.00015236729922737512,324,324,0,83,0
000438,1.969055435077118e-05,0.005141648557037115,0.0015419606597691072,6.388425915046822e-08,7.688778672636205e-06,7.688778672636205e-06,nan,0.3007915567282322,0.5062111801242236,0.9666666666666667,1.008384833526715e-09,0.0004242537928828449,322,322,0,120,0
000441,1.0192047934596013e-05,0.003115122193011685,0.002024529247018831,5.330414368179574e-08,4.7204391739796845e-06,4.7204391739796845e-06,nan,0.477751756440281,0.6276923076923077,0.9855072463768116,5.2211926867989316e-11,0.00015490716751179312,325,325,0,69,0
000442,1.834546020006728e-05,0.003972834890538996,0.001747863254526118,7.664654573295488e-08,9.682488764992063e-06,9.682488764992063e-06,nan,0.4556354916067147,0.5217391304347826,0.9636363636363636,2.140195461673165e-09,0.0003536055515848266,322,322,0,110,0
000443,2.4834486454553305e-05,0.016963781531040487,0.002286754500444292,5.461142505021838e-07,9.905219472224976e-05,9.905219472224976e-05,nan,0.45238095238095233,0.7015384615384616,0.8461538461538461,8.217194334010292e-07,0.001538473426859628,325,325,0,65,0
000444,2.7147444656892056e-05,0.006546282600892721,0.0016953373416968447,5.475905698061238e-08,5.83080583989065e-06,5.83080583989065e-06,nan,0.4176904176904177,0.6583850931677019,0.9395973154362416,3.110674119827354e-10,0.000430864507662564,322,322,0,149,0
000445,9.226165535926603e-06,0.004269220789924997,0.001604672915745949,6.170755566218695e-08,5.324982142925504e-06,5.324982142925504e-06,nan,0.5125858123569794,0.6092307692307692,0.9836065573770492,1.6586805430539445e-10,0.0004267426171913263,325,325,0,61,0
000446,5.782662768271651e-06,0.0015767617472286883,0.0012532487099048302,3.933204119799086e-07,6.542930881201196e-05,6.542930881201196e-05,nan,0.5023041474654377,0.4461538461538462,0.9655172413793104,1.0731348872527294e-07,7.164901544145201e-05,325,325,0,58,0
000447,1.1197797685297898e-05,0.005069865120781792,0.0014288696198914061,9.044417886493422e-08,7.728129216423968e-06,7.728129216423968e-06,nan,0.5137614678899083,0.5493827160493827,0.9861111111111112,2.3911830417444433e-10,0.0008096172300111368,324,324,0,72,0
000451,2.481621205788052e-05,0.0029391947719785904,0.002870554103710836,8.869700798325387e-08,6.365079269329411e-06,6.365079269329411e-06,nan,0.5895196506550218,0.5882352941176471,0.9555555555555556,1.0730989436903107e-10,0.0002088761541754175,323,323,0,135,0
000453,2.308587029736207e-05,0.004184779457747936,0.002132434942279063,2.0025173777691044e-07,2.3817096357645976e-05,2.3817096357645976e-05,nan,0.2872340425531915,0.7142857142857143,0.968,2.9098889855530663e-09,0.0003997026394870673,322,322,0,125,0
000454,3.855443177173178e-06,0.0005092758869328204,0.0010899948396520353,1.6079260656678924e-07,1.6312374855260712e-05,1.6312374855260712e-05,nan,0.6111111111111112,0.683076923076923,1.0,3.2383519436600546e-09,1.9996695971302714e-06,325,325,0,56,0
000457,3.345249501727009e-05,0.004284906696431853,0.0036124753009806514,1.049537790233731e-07,1.0919314886252877e-05,1.0919314886252877e-05,nan,0.4444444444444444,0.7515527950310559,0.9862068965517241,2.2226222805282102e-10,0.00025712287206442266,322,322,0,145,0
000458,1.4674029154864448e-05,0.004966955254043358,0.0027499807744754143,1.3011601629448639e-07,1.4278280475711933e-05,1.4278280475711933e-05,nan,0.41075794621026895,0.7230769230769231,0.9710144927536232,1.942106968832032e-09,0.00037899145304165813,325,325,0,69,0
000459,2.172623713745952e-05,0.010082514124304807,0.0027202954485093423,1.0509656312703723e-07,1.322988764633167e-05,1.322988764633167e-05,nan,0.44976076555023925,0.6327160493827161,0.9861111111111112,1.557803274888187e-09,0.0006017294640159938,324,324,0,72,0
000460,1.4857176540643756e-05,0.002943836995561061,0.0022785266114871325,4.809167584231872e-06,0.0009013905622011337,0.0009013905622011337,nan,0.15340909090909094,0.68,0.9655172413793104,4.1472091491920324e-06,6.775624453417571e-05,325,325,0,58,0
000461,3.027617468723569e-06,0.001208037257518819,0.0006316129019909458,1.0642060846031721e-07,1.215324532145482e-05,1.215324532145482e-05,nan,0.3460559796437659,0.7753846153846153,0.9821428571428571,3.2259939451256366e-10,9.645960403790812e-06,325,325,0,56,0
000462,1.5736346145578292e-05,0.003875336803806325,0.002866126014358153,3.5201451175314193e-07,5.168400122733551e-05,5.168400122733551e-05,nan,0.3384615384615385,0.6790123456790124,0.9722222222222222,4.82480333774293e-08,0.0003625609845795901,324,324,0,72,0
000464,1.3570172642718696e-05,0.011311508458236167,0.0009624958629232997,4.930549218131618e-07,7.400529455760709e-05,7.400529455760709e-05,nan,0.25737265415549593,0.5938461538461538,0.9310344827586207,3.6402031348332066e-08,0.0007776254381116046,325,325,0,58,0
000467,1.3325721231525942e-05,0.00234707243928894,0.0014635768338166258,4.327112846395531e-08,2.8742148153909942e-06,2.8742148153909942e-06,nan,0.6180257510729614,0.7360248447204969,0.9903846153846154,1.5559685631037518e-11,8.632968049068341e-05,322,322,0,104,0
000469,6.154910758748999e-06,0.0017231391169703924,0.0013737103371045947,1.0752009813049158e-07,1.1403442912733925e-05,1.1403442912733925e-05,nan,0.49537037037037035,0.7661538461538462,0.9846153846153847,2.381144924757576e-10,6.189455252776536e-05,325,325,0,65,0
000471,1.123060020811981e-05,0.0008622634123606855,0.002393144360279457,9.730011672014597e-08,9.697409573051612e-06,9.697409573051612e-06,nan,0.47529411764705887,0.6265432098765432,1.0,3.3891974478218474e-10,1.9961797604153474e-05,324,324,0,83,0
000472,8.111323345573418e-06,0.0032310228252498117,0.0011981995924450677,4.187322843527352e-07,6.683789882870006e-05,6.683789882870006e-05,nan,0.37593984962406013,0.75,0.971830985915493,1.7752864099877705e-08,0.0005595078523597912,324,324,0,71,0
000473,1.4564636820196797e-05,0.00094605409182035,0.004070389270051582,1.5086810823671992e-07,1.3924933191447054e-05,1.3924933191447054e-05,nan,0.45238095238095233,0.8215384615384616,1.0,9.54873642196639e-10,3.2982084475825685e-05,325,325,0,52,0
000477,1.1639810113664527e-05,0.003769012078283781,0.0016247241696267787,4.8437219606565706e-08,5.768798343754576e-06,5.768798343754576e-06,nan,0.3036649214659686,0.6172839506172839,0.9759036144578314,1.7227691622359972e-10,0.0001611747854688508,324,324,0,83,0
000478,1.9998197010966474e-05,0.004729453666284748,0.0014580240115834957,8.791046977159444e-08,8.233099120696814e-06,8.233099120696814e-06,nan,0.4811320754716981,0.8105590062111802,0.9712230215827338,1.5337912919171397e-10,0.000563347838090844,322,322,0,139,0
000479,1.1347170508685804e-05,0.005615411358403748,0.0018091233129991845,5.556935058562272e-08,3.2953668792638034e-06,3.2953668792638034e-06,nan,0.6680327868852459,0.8707692307692307,1.0,1.0658933333026779e-11,0.0004316677230647647,325,325,0,58,0
000481,2.319993398036007e-05,0.001363058655988425,0.0026299699659884587,4.7948577866474175e-08,3.7161686890474223e-06,3.7161686890474223e-06,nan,0.5605381165919283,0.6230529595015576,1.0,8.219296697596915e-11,0.00011709963541094437,321,321,0,160,0
000482,2.4157919044979953e-05,0.007888671449472895,0.0037179302710976447,3.4835365727395184e-07,6.069069918255452e-05,6.069069918255452e-05,nan,0.37593984962406013,0.4444444444444444,0.95,5.186661296459803e-07,0.0011296811947682506,324,324,0,80,0
000486,1.5204174114176226e-05,0.004699916278073602,0.002471558345213017,3.7313471219086805e-08,3.3869461305253755e-06,3.3869461305253755e-06,nan,0.48243559718969553,0.4104938271604938,0.9375,3.7711007946075493e-11,0.00023466121954721883,324,324,0,80,0
000487,1.580604418180098e-05,0.00740318619287931,0.0023456619383311153,5.149772127490483e-08,6.1850527201925245e-06,6.1850527201925245e-06,nan,0.4233576642335767,0.49691358024691357,0.9230769230769231,1.256571647060114e-10,0.0008588697223283148,324,324,0,65,0
000488,5.405754707962812e-06,0.002114435900812564,0.0012607974734318054,9.386359400973226e-08,7.758265506848918e-06,7.758265506848918e-06,nan,0.5587583148558759,0.796923076923077,0.9565217391304348,1.9492733799285585e-09,0.00011157806448577769,325,325,0,46,0
000489,2.3304001967742727e-05,0.00195507301756832,0.002919819500788729,2.1186654998895097e-07,3.1393484091523583e-05,3.1393484091523583e-05,nan,0.2404371584699454,0.7608695652173914,1.0,4.127240967861691e-09,0.00018272316541997698,322,322,0,123,0
000491,4.234702601462395e-05,0.006635628638010156,0.0040110166979871265,1.7506832434814349e-07,1.9759942685499856e-05,1.9759942685499856e-05,nan,0.3737373737373737,0.6614906832298136,0.9705882352941176,3.4238291421428346e-09,0.00038217605709945637,322,322,0,136,0
000493,3.9889121798288466e-05,0.013453377996056053,0.0017765531047022303,1.4744970910810546e-07,2.113136058286168e-05,2.113136058286168e-05,nan,0.3097112860892388,0.37267080745341613,0.9705882352941176,3.0034716158021725e-08,0.0014045186797467149,322,322,0,136,0
000494,2.0367398756429098e-05,0.005746651704855791,0.0012545277912636012,6.076124780417135e-07,0.00011253692139729063,0.00011253692139729063,nan,0.3052631578947368,0.593167701863354,0.9763779527559056,5.799510834694523e-08,0.00040123108608627124,322,322,0,127,0
000497,1.2541858028133818e-05,0.001609586532112182,0.0013869930839267655,1.0357647033517288e-07,1.052552002728143e-05,1.052552002728143e-05,nan,0.6470588235294117,0.6708074534161491,0.9767441860465116,5.846200312887768e-10,0.00015961726346278552,322,322,0,129,0
000501,2.736650487740389e-05,0.008759838817393886,0.001849680398888615,2.6991501657959097e-07,2.7843548859722128e-05,2.7843548859722128e-05,nan,0.5752212389380531,0.7888198757763976,0.9203539823008849,5.8698490256545936e-09,0.000810510925038298,322,322,0,113,0
000503,2.5874302516418915e-05,0.0047569285451838405,0.002592658444556276,6.309655414495023e-07,8.588178856066039e-05,8.588178856066039e-05,nan,0.26415094339622647,0.9006211180124224,0.9292035398230089,1.6110161401032803e-08,0.00037539582230461486,322,322,0,113,0
000504,5.6134797988861284e-05,0.018249017059992642,0.0036998258967682884,5.197289293866564e-07,6.381177662106068e-05,6.381177662106068e-05,nan,0.23497267759562845,0.9318885448916409,0.9482758620689655,1.7702880501823142e-08,0.0023299958568943954,323,323,0,116,0
000505,1.345100942995446e-05,0.005178887627243967,0.0019258141924382208,1.4057844779126194e-06,0.0002726633636106831,0.0002726633636106831,nan,0.2666666666666667,0.3292307692307692,0.9857142857142858,5.4085967227136904e-06,0.0003403542196170698,325,325,0,70,0
000512,3.418389893824238e-05,0.0027943202012190313,0.003950751726762277,2.256016230622684e-07,3.523203045627479e-05,3.523203045627479e-05,nan,0.2594594594594595,0.5962732919254659,0.9696969696969697,6.772286021851201e-09,0.0001424322125692892,322,322,0,132,0
000513,3.281499922109703e-05,0.00664749394450908,0.002093141785323889,1.867408583570513e-07,2.6578295924889836e-05,2.6578295924889836e-05,nan,0.27419354838709675,0.5825545171339563,0.9141104294478528,4.582063875732212e-09,0.0005588056928225281,321,321,0,163,0
000514,9.756155747392195e-05,0.007694887290931763,0.00044588595703056274,8.811698902192273e-05,0.0274508855281732,0.01761514983106427,0.0274508855281732,0.21978021978021978,0.6419753086419753,1.0,0.0021634127909841935,0.0015546989482662732,324,39,39,71,1
000515,8.392157471486433e-05,0.023804066643806385,0.005340701307033709,9.639183350661813e-07,9.579757788290504e-05,9.579757788290504e-05,nan,0.2594594594594595,0.5807453416149069,0.8931297709923665,3.281433613174775e-08,0.004998778741058359,322,322,0,131,0
000517,2.3823373452580755e-05,0.015834364397772426,0.0017892258211398197,3.939818038294823e-06,0.0007203535524828252,0.0007203535524828252,nan,0.2712765957446809,0.4430769230769231,0.9827586206896551,6.0446730473260754e-05,0.0020974858264584655,325,325,0,58,0
000518,2.9240924162014566e-05,0.008854332366685723,0.0016781628785407419,8.533857576649181e-08,1.1871012725562576e-05,1.1871012725562576e-05,nan,0.38596491228070173,0.6149068322981367,0.9069767441860465,6.411735955938084e-10,0.0007889904514197024,322,322,0,129,0
000522,0.00010861061275941374,0.03093954469391539,0.004321392414587182,2.742409967288929e-07,3.22232421398853e-05,3.22232421398853e-05,nan,0.2970822281167109,0.8317757009345794,0.9570552147239264,5.612189610573279e-09,0.0037845580282238433,321,321,0,163,0
000524,1.3866675121019535e-05,0.0007753133773803711,0.006826704813201778,8.87665719878799e-08,3.702065748642156e-06,3.702065748642156e-06,nan,0.45130641330166266,0.7515337423312883,1.0,2.204561334456703e-11,3.0866853937538965e-05,326,326,0,20,0
000526,1.4417294447093756e-05,0.004320355978879062,0.005486309081927896,1.0378968261119068e-07,8.996195245764773e-06,8.996195245764773e-06,nan,0.2849604221635884,0.3169230769230769,0.9393939393939394,2.403639814525927e-10,0.0008406068305029236,325,325,0,33,0
000527,6.107189112633362e-06,0.010485146852100597,0.0017282670540341631,9.132305760191969e-08,8.231414148229674e-06,8.231414148229674e-06,nan,0.3409669211195929,0.3067484662576687,0.9411764705882353,8.509835087266512e-10,0.003155884853497969,326,326,0,17,0
000530,1.9554065863795913e-05,0.02409360706806183,0.0038363238346190223,6.259436473003619e-07,8.063045485939186e-05,8.063045485939186e-05,nan,0.25737265415549593,0.28307692307692306,0.85,2.1949450908311663e-08,0.0057712641665460754,325,325,0,20,0
000531,3.3806422168966014e-06,0.003259366750717163,0.0011362737015865774,1.314663064328136e-07,1.1782317021684013e-05,1.1782317021684013e-05,nan,0.37810945273631846,0.5153374233128835,0.95,1.995426759136667e-09,9.675056326532427e-05,326,326,0,20,0
000534,7.98139838038818e-06,0.010454491565102026,0.0025481873018062626,5.154508957205517e-08,3.418737974857183e-06,3.418737974857183e-06,nan,0.38613861386138615,0.6748466257668712,0.8947368421052632,2.0987679357737845e-11,0.0015831629410795482,326,326,0,19,0
000539,2.569081134018919e-06,0.00555236850466047,0.00033980240256021454,1.1612647572136887e-07,8.3245085612261e-06,8.3245085612261e-06,nan,0.28421052631578947,0.656441717791411,0.9523809523809523,1.713665028696112e-10,0.0006623651460606828,326,326,0,21,0
000540,4.238891931093424e-06,0.0008408890830145942,0.00198588408673594,6.898832976973957e-08,4.603965466610296e-06,4.603965466610296e-06,nan,0.33673469387755106,0.5920245398773006,1.0,2.1001560798579469e-10,2.8813024683543238e-05,326,326,0,18,0
000543,3.082021949620703e-06,0.003397175669670105,0.0010408873458238894,4.428306805444564e-08,1.7474939151887078e-06,1.7474939151887078e-06,nan,0.38613861386138615,0.6165644171779141,0.9,1.8543233357520004e-11,0.0001225548213485972,326,326,0,20,0
000544,8.35553612036137e-06,0.008942902696375944,0.0005713413016871367,1.267803660713305e-07,1.953437678611618e-05,1.953437678611618e-05,nan,0.2984293193717278,0.2246153846153846,0.9795918367346939,3.3399302649333006e-09,0.001036604949399799,325,325,0,49,0
000546,2.7698374262029103e-06,0.0001660131889840831,0.0007018663549728447,5.257761732783602e-07,8.889073469477947e-05,8.889073469477947e-05,nan,0.3160621761658031,0.9230769230769231,1.0,3.636918104627016e-08,9.301279055175309e-08,325,325,0,46,0
000547,8.667654542138761e-06,0.005705429040468656,0.0010666028103499042,4.711650253247628e-08,3.557011631388517e-06,3.557011631388517e-06,nan,0.3160621761658031,0.88,0.9384615384615385,4.1192235112701503e-11,0.0003098867900485986,325,325,0,65,0
000549,0.00013764664677881147,0.11665395826653198,0.006792449313879037,2.023680784570131e-05,0.0038474037944195936,0.0038474037944195936,nan,0.2432432432432432,0.72,1.0,0.00018505499047377313,0.034655585411397294,325,325,0,54,1
000551,9.864376232690873e-06,0.0001061888677733285,0.0005073799237395214,8.248974901768808e-06,0.0015906206778778982,0.0015906206778778982,nan,0.12138728323699421,0.8923076923076924,1.0,1.288557615259034e-05,2.6874253869887558e-08,325,325,0,56,0
000559,7.60654554074529e-06,0.005152568221092224,0.0010444395423064086,7.844325600177666e-08,5.251908732694014e-06,5.251908732694014e-06,nan,0.5838779956427016,0.7753846153846153,0.9444444444444444,1.300027122074237e-10,0.0007348697273760238,325,325,0,54,0
000561,6.154552485121959e-06,0.0023396390099679272,0.0010915078181455557,1.935126090483471e-07,1.7067714599341764e-05,1.7067714599341764e-05,nan,0.48484848484848486,0.5661538461538461,0.967741935483871,2.0104522605469272e-09,0.00013036417481108783,325,325,0,62,0
000564,6.280442679686467e-05,0.010108673146792821,0.010881397672068442,1.517623868278169e-06,0.00027725191998404533,0.00027725191998404533,nan,0.12716763005780352,0.941358024691358,0.9591836734693877,3.048358454734781e-07,0.0015426174367011867,324,324,0,98,0
000565,1.7122658466998232e-05,0.0003598790902357835,0.0005573141001137746,1.4893372244398633e-05,0.3589518368244171,0.002963973316037695,0.3589518368244171,0.1797752808988764,0.9074074074074074,1.0,0.0006091144497939907,8.587683939554635e-07,324,2,2,65,0
000566,8.03286252608255e-07,0.0006642352257456098,5.53855575209285e-05,6.239184004844378e-08,5.11047393257076e-06,5.11047393257076e-06,nan,0.3160621761658031,0.8215384615384616,1.0,6.726932543359541e-11,2.685262732963053e-05,325,325,0,56,0
000567,1.2123383256054458e-05,0.0071197087114507505,0.0016862483528088102,5.523467593465186e-07,9.446076119694715e-05,9.446076119694715e-05,nan,0.13753581661891112,0.96,0.9636363636363636,4.604586523321297e-08,0.001967974923355391,325,325,0,55,0
000568,1.5614916516010353e-05,0.008823232066913926,0.0018381800300252087,1.7896319851860532e-06,0.0003444078041530492,0.0003444078041530492,nan,0.16384180790960456,0.7846153846153846,0.9137931034482759,1.5546257204650355e-06,0.0006696792912760642,325,325,0,58,0
000570,4.65384340602484e-06,0.0037533211368138563,0.00011709284173054423,1.483144635474383e-07,2.3404140769663946e-05,2.3404140769663946e-05,nan,0.2992125984251969,0.6975308641975309,0.971830985915493,3.612555027209486e-08,0.0002279413445246434,324,324,0,71,0
000571,2.439129114767363e-05,0.0025005500996485353,0.005535908044317316,2.1655147682338918e-07,2.977467145186623e-05,2.977467145186623e-05,nan,0.38,0.6203703703703703,0.975,3.623006673393438e-09,0.0007355124818119729,324,324,0,80,0
000572,2.7694850223326735e-06,0.0029144507867318614,8.42257073440348e-05,1.0336916109259777e-07,1.3010356475346131e-05,1.3010356475346131e-05,nan,0.19444444444444442,0.8892307692307693,0.9814814814814815,2.758328875192127e-10,0.00038393953572103933,325,325,0,54,0
000576,1.5249092524918907e-05,0.0041005536913871765,0.0009453944173307769,8.966200134819894e-06,0.0017622731803007459,0.0017622731803007459,nan,0.12680115273775217,0.9784615384615385,0.9629629629629629,1.5536130530052975e-05,0.000619367514203867,325,325,0,54,0
000577,3.1263057729100537e-06,0.001333615413078895,0.0004994876019177065,2.171607282864439e-07,2.1656232314014164e-05,2.1656232314014164e-05,nan,0.23369565217391308,0.8492307692307692,0.9846153846153847,2.0469744838421163e-09,1.5160805559110403e-05,325,325,0,65,0
000578,1.9045611660620863e-05,0.00998394584748894,0.00142538092269874,1.4310677004905558e-06,0.0002476189823106706,0.0002476189823106706,nan,0.18487394957983194,0.9567901234567902,0.9,3.787534190300485e-07,0.001063004578844784,324,324,0,80,0
000580,9.418839773551711e-06,0.0007127130982177011,0.0026258405724513315,1.750061897424676e-07,2.331558650369586e-05,2.331558650369586e-05,nan,0.24797843665768193,0.9692307692307692,0.9827586206896551,2.1036610797548675e-09,8.570780935604387e-06,325,325,0,58,0
000584,2.286645093732154e-05,0.005543795752931725,0.0054850618579408966,1.3661868276451357e-07,1.5557689842423247e-05,1.5557689842423247e-05,nan,0.2666666666666667,0.8153846153846154,0.9636363636363636,6.682535774818049e-10,0.0005744347053174857,325,325,0,55,0
000585,1.1709182595978347e-05,0.0039107098029210014,0.0015386778420440688,2.3313035483000442e-06,0.000437098333591559,0.000437098333591559,nan,0.18487394957983194,0.9475308641975309,0.9692307692307692,9.851494932930308e-07,0.000439159062657551,324,324,0,65,0
000586,4.599407792106467e-05,0.02074322760092855,0.004205768496225546,4.399044383126353e-06,0.000583912063356601,0.000583912063356601,nan,0.20498614958448758,0.8888888888888888,0.9625,2.033808847297832e-06,0.002123560795943765,324,324,0,80,0
000590,2.1077016118354286e-05,0.001980073150843964,0.004860987189433035,1.1771686856730458e-07,1.4800794318674619e-05,1.4800794318674619e-05,nan,0.30809399477806787,0.654320987654321,0.9625,1.1763834231685914e-09,0.0003518885321261211,324,324,0,80,0
000593,2.3505532513758972e-05,0.00041209381134783634,0.0013457246191160668,1.8915490210216398e-05,0.0035643902545024714,0.0035643902545024714,nan,0.12680115273775217,1.0,1.0,0.00011450378508683911,9.284265332925143e-07,325,325,0,61,1
000594,2.3486257546226335e-05,0.00027691667730158026,0.0032408390231837914,1.2447326094764487e-05,0.002347032064303326,0.002347032064303326,nan,0.09384164222873903,0.9723076923076923,1.0,1.7397811649125025e-05,5.7430871814161e-07,325,325,0,55,0
000601,4.751592761684671e-06,0.00021831537115162816,0.0013347975670209074,9.79742697533235e-07,0.0001308533307299233,0.0001308533307299233,nan,0.1741573033707865,0.9538461538461539,1.0,5.307542039303734e-08,0.00014578707687164,325,325,0,58,0
000602,4.392703603695197e-05,0.002660275631632399,0.009364859864555672,2.2187709540191906e-07,3.70787061980921e-05,3.70787061980921e-05,nan,0.2984293193717278,0.8523076923076923,0.9655172413793104,3.120765070433441e-08,0.0004926207819284656,325,325,0,58,0
000604,2.177327870085791e-07,0.00027698646586772825,3.0659280492162915e-05,9.117197611521933e-08,1.0193542292164728e-05,1.0193542292164728e-05,nan,0.4184914841849149,0.796923076923077,1.0,5.559256860805044e-10,7.744100964505909e-07,325,325,0,14,0
000605,6.392521820562508e-06,0.0007650262642917889,0.0027958173089778896,4.349538839503799e-08,3.585377767894198e-06,3.585377767894198e-06,nan,0.45238095238095233,0.76,1.0,2.844426976113889e-08,6.278602829087479e-05,325,325,0,14,0
000609,3.102774599544223e-06,0.0002715977770861855,0.001304790729381053,2.5875329349985425e-07,2.667547038072371e-05,2.667547038072371e-05,nan,0.5023041474654377,0.4584615384615385,1.0,1.5785382422261056e-08,1.7774347255117394e-07,325,325,0,14,0
000612,1.3863554374393526e-06,0.0051073602415229406,2.5898290229253006e-05,1.588534673823483e-07,2.113881774466091e-05,2.113881774466091e-05,nan,0.4223300970873787,0.8492307692307692,0.9333333333333333,1.1519245536112709e-09,0.000343450528968276,325,325,0,15,0
000618,1.521908572361178e-05,0.03666463813611439,0.003234270883269543,2.3195393909129554e-07,2.777185403409441e-05,2.777185403409441e-05,nan,0.2666666666666667,0.9907692307692307,0.8571428571428571,1.1923272511570155e-09,0.006325351456677009,325,325,0,14,0
000619,1.5487939710620468e-05,0.016207330993243625,0.0068376546525910145,2.735331542839592e-08,7.736739822482595e-07,7.736739822482595e-07,nan,0.38613861386138615,0.696319018404908,1.0,4.385591004185944e-12,0.0012876426700171148,326,326,0,14,0
000621,6.413434058308523e-06,0.011515295053884853,0.00040379620985530376,7.710958201337595e-08,8.408759611113595e-06,8.408759611113595e-06,nan,0.21978021978021978,0.6358024691358025,0.7857142857142857,1.1271224271410818e-09,0.0004705184749032521,324,324,0,28,0
000623,1.3111735541418548e-06,0.0030483444531758624,0.00025837580250652947,1.4101023974978246e-07,3.5245664205558013e-06,3.5245664205558013e-06,nan,0.3451776649746193,0.6748466257668712,0.9333333333333333,5.331096839330987e-11,0.0008394444579477541,326,326,0,15,0
000624,1.6988895694351954e-05,0.011082944153289039,0.0032962959308436082,9.592443757364134e-08,2.6994460637507912e-06,2.6994460637507912e-06,nan,0.7932960893854748,0.8950617283950617,0.9,1.1492698432090111e-10,0.004069859143202588,324,324,0,30,0
000626,8.518684964626816e-06,0.012818734875569742,0.0006947661235381582,1.608706530062842e-07,1.4125938976037475e-05,1.4125938976037475e-05,nan,0.38,0.5709876543209876,1.0,1.5659718332057337e-09,0.0022527667253524324,324,324,0,30,0
000627,1.866705238709503e-05,0.011011634767055512,0.0037099352991913637,4.0503329970084525e-08,3.3076680325185957e-06,3.3076680325185957e-06,nan,0.39205955334987597,0.6944444444444444,1.0,5.742719994831743e-11,0.0034191126282255625,324,324,0,30,0
000631,4.094376397201232e-06,0.012047577930813229,0.0006479057913554963,1.5125218758367415e-07,8.810138567040795e-06,8.810138567040795e-06,nan,0.4907407407407407,0.9079754601226994,1.0,4.8663578876424e-10,0.0014116366107504263,326,326,0,15,0
000635,7.37742180289786e-06,0.00457477905014717,0.0014977147118258604,5.2803210994377916e-08,2.988856131392867e-06,2.988856131392867e-06,nan,0.34693877551020413,0.7006172839506173,0.9642857142857143,3.310497740266846e-11,0.0007396811405730653,324,324,0,28,0
000638,2.0995156511038726e-05,0.010409064054783812,0.004238548101049773,6.783404154278308e-08,5.173909925568656e-06,5.173909925568656e-06,nan,0.35114503816793896,0.4506172839506173,0.96875,5.214519311563705e-10,0.0017116109586789718,324,324,0,32,0
000639,6.743202897944794e-06,0.013024385513290326,0.0019473817644571616,1.468915265143942e-07,1.7464908502910354e-05,1.7464908502910354e-05,nan,0.24731182795698925,0.8466257668711656,0.875,6.481275411996129e-10,0.0030595257798267106,326,326,0,16,0
000641,1.3541979728205215e-05,0.02305637867175392,0.0006172330708635598,2.373097424537657e-08,1.0542696143140604e-06,1.0542696143140604e-06,nan,0.7392996108949417,0.9506172839506173,0.9375,2.271424793963087e-12,0.004817322341226671,324,324,0,32,0
000642,2.370724123948842e-05,0.025384590284375008,0.0030960437523893836,2.12404868464006e-07,8.766148195639817e-06,8.766148195639817e-06,nan,0.7609942638623327,0.9444444444444444,1.0,6.043340664458078e-11,0.007619623592252933,324,324,0,32,0
000643,1.2234936486212428e-05,0.009653305176470894,0.002246013748950059,8.505103603853912e-08,4.564379161994437e-06,4.564379161994437e-06,nan,0.46080760095011875,0.9166666666666666,1.0,1.8190703295546682e-11,0.0026928441061637443,324,324,0,32,0
000647,1.8579018721336184e-05,0.026230766636538592,0.0013664315385217654,2.9271793240443053e-08,9.609966758822103e-07,9.609966758822103e-07,nan,0.7014028056112225,0.9845679012345679,0.9117647058823529,5.713478761459455e-13,0.004874331526145744,324,324,0,34,0
000649,1.0001893585306535e-05,0.008523722139320204,0.0014049820002072296,4.7729562365290824e-08,3.4754008507706553e-06,3.4754008507706553e-06,nan,0.3298969072164949,0.5925925925925926,0.9714285714285714,1.2304719146494157e-10,0.0007646865963901866,324,324,0,35,0
000652,1.2562216462429898e-05,0.012354942743799516,0.0015467235216340823,4.04664073018728e-08,3.688009539745856e-06,3.688009539745856e-06,nan,0.36363636363636365,0.7870370370370371,1.0,6.479356978834915e-11,0.0015117570515333055,324,324,0,35,0
000653,2.3226615180064612e-05,0.0306224291974407,0.0015945826920300654,7.980353657695525e-08,8.272882642353421e-06,8.272882642353421e-06,nan,0.39205955334987597,0.9660493827160493,0.8611111111111112,9.369484522754078e-11,0.009094563987488473,324,324,0,36,0
