image_id,bg_reconstruction_error,target_residual_mean,background_residual_mean,target_residual_bg_ratio,candidate_pixels,far_pixels,ohem_budget,candidate_to_budget_ratio,target_leakage_pixels,flat_candidate_ratio,residual_auroc_target_vs_far
000827,0.14382584393024445,1.3240232467651367,0.14382584393024445,9.20573945950415,0,64854,648,0.0,0,0.0,0.9610595703125
000103,0.26409199833869934,0.380174458026886,0.26409202814102173,1.439552949413065,0,65213,652,0.0,0,0.0,0.7282877604166667
001099,0.4606952965259552,1.4049731492996216,0.4606953263282776,3.0496796234014325,0,64762,647,0.0,0,0.0,0.945770263671875
001205,0.09741204977035522,0.8442171216011047,0.09741206467151642,8.666453425947724,0,65247,652,0.0,0,0.0,0.9965006510416666
000368,0.21729455888271332,1.7280304431915283,0.21729452908039093,7.9524802143187925,0,65251,652,0.0,0,0.0,0.98408203125
000278,0.36593422293663025,2.364032506942749,0.36593422293663025,6.46026624121498,0,64964,649,0.0,0,0.0,0.9980335582386364
000190,0.21116231381893158,0.94780033826828,0.21116231381893158,4.488491914712604,0,64740,647,0.0,0,0.0,0.9375829156839622
000544,0.286442369222641,2.9007186889648438,0.286442369222641,10.126709595500598,0,65039,650,0.0,0,0.0,0.9988042091836735
001260,0.22197285294532776,1.9204763174057007,0.22197285294532776,8.651852205903381,0,64967,649,0.0,0,0.0,0.9888789735991379
000997,0.33561816811561584,0.897903561592102,0.33561816811561584,2.675372333486984,0,65001,650,0.0,0,0.0,0.9202368951612904
000431,0.17098526656627655,1.0357890129089355,0.17098528146743774,6.057767101469433,0,65001,650,0.0,0,0.0,0.9659559461805556
000919,0.16624975204467773,1.1429550647735596,0.16624973714351654,6.874928552740469,0,64969,649,0.0,0,0.0,0.9684046303353658
001197,0.14923560619354248,0.8093336224555969,0.14923560619354248,5.4231938549971686,0,65247,652,0.0,0,0.0,0.9880099826388888
001030,0.17593583464622498,1.2826887369155884,0.17593584954738617,7.290661569063057,0,64815,648,0.0,0,0.0,0.9765086454503676
001173,0.06808162480592728,0.9278035759925842,0.06808162480592728,13.62781188958652,0,64958,649,0.0,0,0.0,0.9974093967013888
000454,0.22235822677612305,1.1113675832748413,0.22235822677612305,4.9980951880579605,0,64999,649,0.0,0,0.0,0.9816545758928571
001157,0.21175536513328552,0.9473408460617065,0.21175536513328552,4.473751328403983,0,65247,652,0.0,0,0.0,0.9191351996527778
000164,0.20188000798225403,0.9891444444656372,0.20188002288341522,4.899664812485501,0,64806,648,0.0,0,0.0,0.8799993341619318
001037,0.35028135776519775,1.182145357131958,0.35028135776519775,3.3748451949429157,0,64794,647,0.0,0,0.0,0.9160938752003205
000077,0.15239249169826508,0.893622100353241,0.15239249169826508,5.863950975502125,0,65247,652,0.0,0,0.0,0.9613172743055556
000642,0.30702805519104004,2.653334617614746,0.3070280849933624,8.641993183366623,0,64874,648,0.0,0,0.0,0.9932403564453125
000828,0.14946095645427704,1.007573127746582,0.14946094155311584,6.7413808402144175,0,64784,647,0.0,0,0.0,0.9534462376644737
000675,0.47419917583465576,2.3483426570892334,0.47419917583465576,4.952228465930645,0,64896,648,0.0,0,0.0,0.948675537109375
000702,0.2542162835597992,2.6808674335479736,0.2542162835597992,10.545616496345932,0,64759,647,0.0,0,0.0,0.9903938137755102
000310,0.35970616340637207,0.817330002784729,0.3597061336040497,2.2722159185765056,0,64949,649,0.0,0,0.0,0.7759349385245902
000797,0.08199366927146912,0.959077000617981,0.08199366182088852,11.696965098510196,0,65213,652,0.0,0,0.0,0.9865397135416667
000739,0.37199413776397705,1.6070843935012817,0.37199413776397705,4.320187417902121,0,64716,647,0.0,0,0.0,0.95465087890625
000123,0.3882041275501251,0.9589337110519409,0.3882041871547699,2.4701786914772037,0,64856,648,0.0,0,0.0,0.8367466517857143
001270,0.2709368169307709,0.3891336917877197,0.2709368169307709,1.4362525410754723,0,64924,649,0.0,0,0.0,0.7338228665865385
001170,0.17869940400123596,0.8022497892379761,0.17869940400123596,4.4893814488179675,0,65247,652,0.0,0,0.0,0.9516872829861112
001117,0.17689678072929382,0.9982088208198547,0.17689678072929382,5.642888563062205,0,65247,652,0.0,0,0.0,0.9840494791666666
000857,0.17538975179195404,0.7336944341659546,0.17538973689079285,4.183223301274421,0,64844,648,0.0,0,0.0,0.8841996626420454
000477,0.284519761800766,0.9029437899589539,0.2845197916030884,3.1735711068514387,0,64821,648,0.0,0,0.0,0.901867234563253
000180,0.22294512391090393,1.4932738542556763,0.22294512391090393,6.697943547993616,0,64786,647,0.0,0,0.0,0.9567138671875
001130,0.13095515966415405,0.8226861953735352,0.13095517456531525,6.282196928103914,0,65247,652,0.0,0,0.0,0.9815809461805556
000958,0.6623839735984802,1.0700294971466064,0.662384033203125,1.615421633840129,0,64859,648,0.0,0,0.0,0.7369125828598485
000855,0.2649717628955841,1.4109796285629272,0.2649717628955841,5.325018836512568,0,64887,648,0.0,0,0.0,0.9851740056818182
001109,0.22816257178783417,1.239454984664917,0.22816257178783417,5.43233263437034,0,65247,652,0.0,0,0.0,0.9832356770833334
001009,0.5426462292671204,1.6945738792419434,0.5426462888717651,3.1227964034641995,0,64859,648,0.0,0,0.0,0.9459043560606061
000199,0.15608735382556915,2.198005199432373,0.15608733892440796,14.081892961842678,0,65116,651,0.0,0,0.0,0.9929635184151786
001203,0.17717881500720978,0.9706194400787354,0.17717881500720978,5.478191283981885,0,65247,652,0.0,0,0.0,0.9745279947916666
000676,0.2903817594051361,1.548056960105896,0.2903817594051361,5.331109513480394,0,64976,649,0.0,0,0.0,0.895965576171875
000132,0.26218217611312866,0.8914651274681091,0.2621821463108063,3.4001748021824243,0,64840,648,0.0,0,0.0,0.9179109272203947
000441,0.1642748862504959,0.8672859072685242,0.1642749011516571,5.279479099901291,0,64923,649,0.0,0,0.0,0.9758406929347826
001261,0.22104641795158386,1.1429989337921143,0.22104641795158386,5.170854811329569,0,64883,648,0.0,0,0.0,0.9567091200086806
000878,0.1756332665681839,1.5507349967956543,0.1756332665681839,8.829392216500352,0,64949,649,0.0,0,0.0,0.9907107469512195
000283,0.20019176602363586,1.343900442123413,0.20019175112247467,6.713066020893301,0,64869,648,0.0,0,0.0,0.965667724609375
000408,0.49082958698272705,1.3117595911026,0.49082958698272705,2.6725356944481886,0,65184,651,0.0,0,0.0,0.8929901123046875
000244,0.2195836901664734,0.9419125318527222,0.21958371996879578,4.289537184207344,0,64821,648,0.0,0,0.0,0.9513365963855421
000322,0.3836330473423004,0.9222826957702637,0.383633017539978,2.404075388725251,0,64911,649,0.0,0,0.0,0.8490660761443662
001105,0.15409530699253082,0.7093639969825745,0.15409529209136963,4.603411222725497,0,64958,649,0.0,0,0.0,0.9298909505208334
000932,0.20973357558250427,1.2637919187545776,0.20973354578018188,6.025702345580598,0,64817,648,0.0,0,0.0,0.9639089483963815
