image_name,threshold,IoU,nIoU,Pd,detected_targets,target_components,FA,FA_ppm,Precision,Recall,F1,FP_pixels,GT_pixels,FP_components,target_area,mean_prob_target,mean_prob_bg
Misc_91,0.5,0.9306930693069307,0.9306930693069307,1.0,1,1,0.0,0.0,1.0,0.9306930693069307,0.9641025641025642,0,101,0,101,0.913534939289093,9.105473282033927e-07
Misc_356,0.5,0.0,0.0,0.0,0,1,6.312334301224592e-05,63.123343012245925,0.0,0.0,0.0,8,35,2,35,0.007077406160533428,8.468294981867075e-05
Misc_111,0.5,0.0,0.0,0.0,0,1,0.00032167832167832167,321.67832167832165,0.0,0.0,0.0,23,121,1,121,3.906391299324241e-08,0.0003173759614583105
Misc_124,0.5,0.8048780487804879,0.8048780487804879,1.0,1,1,0.0,0.0,1.0,0.8048780487804879,0.8918918918918919,0,41,0,41,0.7962037920951843,2.8369552751428273e-07
Misc_306,0.5,0.7317073170731707,0.7317073170731707,1.0,2,2,1.5006002400960385e-05,15.006002400960385,0.9836065573770492,0.7407407407407407,0.8450704225352113,1,81,0,81,0.7178864479064941,1.6163963664439507e-05
Misc_317,0.5,0.6086956521739131,0.6086956521739131,1.0,3,3,3.571428571428572e-05,35.714285714285715,0.9545454545454546,0.6268656716417911,0.7567567567567568,2,67,0,67,0.6374560594558716,2.641830906213727e-05
Misc_263,0.5,0.9285714285714286,0.9285714285714286,1.0,1,1,0.0,0.0,1.0,0.9285714285714286,0.962962962962963,0,14,0,14,0.933242678642273,2.3793552372808335e-06
Misc_8,0.5,0.9230769230769231,0.9230769230769231,1.0,1,1,1.665972511453561e-05,16.65972511453561,0.9230769230769231,1.0,0.9600000000000001,1,12,0,12,0.9928255677223206,2.860926542780362e-05
Misc_72,0.5,0.6153846153846154,0.6153846153846154,1.0,1,1,0.0001685859528996784,168.5859528996784,0.6486486486486487,0.9230769230769231,0.7619047619047619,13,26,1,26,0.8715647459030151,0.00018179541802965105
Misc_250,0.5,0.6893203883495146,0.6893203883495146,1.0,6,6,4.2645741822679005e-05,42.64574182267901,0.9726027397260274,0.7029702970297029,0.8160919540229884,2,101,0,101,0.6950493454933167,4.660068225348368e-05
Misc_419,0.5,0.8620689655172413,0.8620689655172413,1.0,1,1,5.42667209333876e-05,54.266720933387596,0.8620689655172413,1.0,0.9259259259259259,4,25,0,25,0.972342312335968,6.634079181822017e-05
Misc_394,0.5,0.9178082191780822,0.9178082191780822,1.0,1,1,3.0585248734535335e-05,30.585248734535334,0.9710144927536232,0.9436619718309859,0.9571428571428571,2,71,1,71,0.9348635673522949,7.685180025873706e-05
Misc_331,0.5,0.6923076923076923,0.6923076923076923,1.0,1,1,0.0,0.0,1.0,0.6923076923076923,0.8181818181818181,0,13,0,13,0.7246580123901367,2.0833232383665745e-07
Misc_160,0.5,0.32558139534883723,0.32558139534883723,1.0,1,1,0.0005041502367705577,504.1502367705577,0.3333333333333333,0.9333333333333333,0.4912280701754386,28,15,1,15,0.8027775287628174,0.0015914078103378415
